Full_Date,Month,Day,Year,Week Number,Day of Week,Day.1,Count,Holiday Name,temp,precip,snow,windspeed,Holiday Observed
2019-10-31,10,31,2019,44,5,Thu,5,,56.4,1.02,0.0,26.3,
2019-11-01,11,1,2019,44,6,Fri,1,,33.8,0.04,0.0,29.7,
2019-11-02,11,2,2019,44,7,Sat,1,,35.4,0.01,0.0,19.4,
2019-11-03,11,3,2019,45,1,Sun,1,,34.7,0.03,0.0,16.0,
2019-11-04,11,4,2019,45,2,Mon,1,,42.7,0.0,0.0,19.5,
2019-11-05,11,5,2019,45,3,Tue,1,,40.5,0.27,0.0,19.4,
2019-11-06,11,6,2019,45,4,Wed,1,,37.2,0.0,0.0,13.7,
2019-11-07,11,7,2019,45,5,Thu,1,,34.2,0.02,1.99,12.6,
2019-11-08,11,8,2019,45,6,Fri,2,,25.9,0.02,1.19,10.3,
2019-11-09,11,9,2019,45,7,Sat,2,,27.7,0.0,1.01,17.0,
2019-11-10,11,10,2019,46,1,Sun,2,,36.5,0.04,1.87,13.9,
2019-11-11,11,11,2019,46,2,Mon,2,Veterans Day,31.3,0.14,2.06,18.3,
2019-11-12,11,12,2019,46,3,Tue,2,,20.2,0.02,1.49,18.2,
2019-11-13,11,13,2019,46,4,Wed,2,,20.1,0.0,0.16,15.9,
2019-11-14,11,14,2019,46,5,Thu,2,,27.5,0.03,0.0,17.1,
2019-11-15,11,15,2019,46,6,Fri,3,,29.7,0.0,0.41,16.9,
2019-11-16,11,16,2019,46,7,Sat,3,,25.4,0.0,0.0,14.8,
2019-11-17,11,17,2019,47,1,Sun,3,,30.3,0.0,1.13,12.7,
2019-11-18,11,18,2019,47,2,Mon,3,,33.2,0.0,0.0,10.2,
2019-11-19,11,19,2019,47,3,Tue,3,,32.7,0.0,0.5,4.6,
2019-11-20,11,20,2019,47,4,Wed,3,,35.1,0.0,0.0,7.9,
2019-11-21,11,21,2019,47,5,Thu,3,,37.6,0.01,0.0,17.2,
2019-11-22,11,22,2019,47,6,Fri,4,,35.5,0.05,0.0,21.8,
2019-11-23,11,23,2019,47,7,Sat,4,,32.9,0.0,0.0,10.2,
2019-11-24,11,24,2019,48,1,Sun,4,,34.0,0.0,0.0,16.0,
2019-11-25,11,25,2019,48,2,Mon,4,,40.1,0.05,0.0,12.7,
2019-11-26,11,26,2019,48,3,Tue,4,,46.1,0.0,0.0,11.4,
2019-11-27,11,27,2019,48,4,Wed,4,,44.9,0.07,0.0,21.9,
2019-11-28,11,28,2019,48,5,Thu,4,Thanksgiving Day,33.0,0.08,0.0,23.0,
2019-11-29,11,29,2019,48,6,Fri,5,,27.3,0.0,0.0,8.0,
2019-11-30,11,30,2019,48,7,Sat,5,,29.0,0.0,0.0,9.2,
2019-12-01,12,1,2019,49,1,Sun,1,,32.2,0.46,0.0,17.0,
2019-12-02,12,2,2019,49,2,Mon,1,,30.7,0.02,0.25,13.8,
2019-12-03,12,3,2019,49,3,Tue,1,,27.9,0.0,0.15,17.1,
2019-12-04,12,4,2019,49,4,Wed,1,,30.2,0.14,1.5,15.9,
2019-12-05,12,5,2019,49,5,Thu,1,,28.5,0.0,0.97,19.6,
2019-12-06,12,6,2019,49,6,Fri,1,,30.2,0.03,0.0,18.1,
2019-12-07,12,7,2019,49,7,Sat,1,,26.1,0.0,0.04,12.7,
2019-12-08,12,8,2019,50,1,Sun,2,,32.3,0.0,0.83,18.2,
2019-12-09,12,9,2019,50,2,Mon,2,,42.7,0.55,0.0,13.9,
2019-12-10,12,10,2019,50,3,Tue,2,,35.1,0.12,1.31,19.6,
2019-12-11,12,11,2019,50,4,Wed,2,,20.2,0.02,0.91,27.5,
2019-12-12,12,12,2019,50,5,Thu,2,,21.6,0.0,0.08,15.0,
2019-12-13,12,13,2019,50,6,Fri,2,,31.2,0.0,1.0,12.8,
2019-12-14,12,14,2019,50,7,Sat,2,,34.1,0.65,1.25,18.2,
2019-12-15,12,15,2019,51,1,Sun,3,,27.9,0.03,1.07,19.6,
2019-12-16,12,16,2019,51,2,Mon,3,,26.9,0.0,0.41,5.8,
2019-12-17,12,17,2019,51,3,Tue,3,,26.8,0.12,2.04,13.7,
2019-12-18,12,18,2019,51,4,Wed,3,,18.1,0.03,1.15,23.0,
2019-12-19,12,19,2019,51,5,Thu,3,,14.6,0.0,0.0,17.1,
2019-12-20,12,20,2019,51,6,Fri,3,,20.5,0.0,0.0,6.9,
2019-12-21,12,21,2019,51,7,Sat,3,,26.5,0.0,0.0,10.2,
2019-12-22,12,22,2019,52,1,Sun,4,,35.4,0.0,0.0,12.8,
2019-12-23,12,23,2019,52,2,Mon,4,,39.4,0.0,0.0,13.9,
2019-12-24,12,24,2019,52,3,Tue,4,,35.1,0.0,0.27,12.5,
2019-12-25,12,25,2019,52,4,Wed,4,Christmas Day,37.3,0.0,0.0,11.4,
2019-12-26,12,26,2019,52,5,Thu,4,,42.3,0.0,0.96,10.2,
2019-12-27,12,27,2019,52,6,Fri,4,,47.5,0.01,1.72,18.2,
2019-12-28,12,28,2019,52,7,Sat,4,,35.1,0.0,0.0,10.2,
2019-12-29,12,29,2019,53,1,Sun,5,,41.2,0.31,0.0,11.3,
2019-12-30,12,30,2019,53,2,Mon,5,,44.7,0.28,0.74,18.3,
2019-12-31,12,31,2019,53,3,Tue,5,,29.7,0.03,1.15,25.0,
2020-01-01,1,1,2020,1,4,Wed,1,New Year’s Day,25.3,0.0,0.45,17.1,
2020-01-02,1,2,2020,1,5,Thu,1,,34.7,0.0,0.05,19.6,
2020-01-03,1,3,2020,1,6,Fri,1,,41.0,0.02,0.0,8.0,
2020-01-04,1,4,2020,1,7,Sat,1,,32.3,0.22,0.74,18.3,
2020-01-05,1,5,2020,2,1,Sun,1,,26.8,0.06,1.58,16.1,
2020-01-06,1,6,2020,2,2,Mon,1,,31.4,0.02,0.71,22.8,
2020-01-07,1,7,2020,2,3,Tue,1,,28.5,0.0,1.49,16.0,
2020-01-08,1,8,2020,2,4,Wed,2,,22.6,0.02,0.94,20.7,
2020-01-09,1,9,2020,2,5,Thu,2,,21.3,0.0,0.0,17.5,
2020-01-10,1,10,2020,2,6,Fri,2,,40.6,0.4,0.0,18.2,
2020-01-11,1,11,2020,2,7,Sat,2,,54.9,0.24,0.0,18.4,
2020-01-12,1,12,2020,3,1,Sun,2,,36.0,0.07,0.0,41.2,
2020-01-13,1,13,2020,3,2,Mon,2,,34.7,0.0,0.0,16.0,
2020-01-14,1,14,2020,3,3,Tue,2,,36.7,0.0,0.0,14.9,
2020-01-15,1,15,2020,3,4,Wed,3,,36.7,0.03,0.0,12.7,
2020-01-16,1,16,2020,3,5,Thu,3,,29.6,0.08,1.0,22.9,
2020-01-17,1,17,2020,3,6,Fri,3,Lee-Jackson Day,16.4,0.0,0.6,17.2,
2020-01-18,1,18,2020,3,7,Sat,3,,25.0,0.15,1.78,24.0,
2020-01-19,1,19,2020,4,1,Sun,3,,21.1,0.02,3.38,22.9,
2020-01-20,1,20,2020,4,2,Mon,3,Martin Luther King Jr. Day,14.8,0.0,1.4,10.2,
2020-01-21,1,21,2020,4,3,Tue,3,,19.6,0.0,0.0,14.9,
2020-01-22,1,22,2020,4,4,Wed,4,,20.0,0.0,0.0,13.7,
2020-01-23,1,23,2020,4,5,Thu,4,,29.3,0.0,0.0,9.1,
2020-01-24,1,24,2020,4,6,Fri,4,,38.4,0.21,0.0,16.0,
2020-01-25,1,25,2020,4,7,Sat,4,,35.1,0.22,2.16,15.9,
2020-01-26,1,26,2020,5,1,Sun,4,,30.1,0.01,0.57,17.2,
2020-01-27,1,27,2020,5,2,Mon,4,,29.6,0.02,0.12,14.9,
2020-01-28,1,28,2020,5,3,Tue,4,,28.5,0.0,2.14,17.1,
2020-01-29,1,29,2020,5,4,Wed,5,,24.3,0.0,0.0,9.2,
2020-01-30,1,30,2020,5,5,Thu,5,,23.4,0.0,0.0,5.7,
2020-01-31,1,31,2020,5,6,Fri,5,,27.9,0.0,0.68,6.9,
2020-02-01,2,1,2020,5,7,Sat,1,,27.7,0.03,0.84,9.0,
2020-02-02,2,2,2020,6,1,Sun,1,,31.1,0.04,0.44,13.8,
2020-02-03,2,3,2020,6,2,Mon,1,,40.0,0.0,2.64,18.2,
2020-02-04,2,4,2020,6,3,Tue,1,,36.5,0.0,1.08,11.3,
2020-02-05,2,5,2020,6,4,Wed,1,,26.1,0.04,1.02,13.7,
2020-02-06,2,6,2020,6,5,Thu,1,,29.1,0.5,0.81,14.9,
2020-02-07,2,7,2020,6,6,Fri,1,,22.6,0.12,3.21,18.2,
2020-02-08,2,8,2020,6,7,Sat,2,,22.6,0.07,1.81,11.3,
2020-02-09,2,9,2020,7,1,Sun,2,,27.9,0.01,0.0,14.9,
2020-02-10,2,10,2020,7,2,Mon,2,,33.6,0.18,0.0,13.9,
2020-02-11,2,11,2020,7,3,Tue,2,,30.0,0.0,0.0,18.2,
2020-02-12,2,12,2020,7,4,Wed,2,,28.9,0.06,2.43,14.9,
2020-02-13,2,13,2020,7,5,Thu,2,,28.0,0.28,1.47,18.3,
2020-02-14,2,14,2020,7,6,Fri,2,,8.9,0.0,0.0,13.9,
2020-02-15,2,15,2020,7,7,Sat,3,,15.0,0.0,0.16,20.6,
2020-02-16,2,16,2020,8,1,Sun,3,,30.7,0.0,0.22,18.2,
2020-02-17,2,17,2020,8,2,Mon,3,George Washington Day,30.2,0.0,0.0,8.0,
2020-02-18,2,18,2020,8,3,Tue,3,,35.5,0.18,0.0,18.2,
2020-02-19,2,19,2020,8,4,Wed,3,,24.0,0.0,0.0,19.5,
2020-02-20,2,20,2020,8,5,Thu,3,,17.4,0.0,0.0,14.8,
2020-02-21,2,21,2020,8,6,Fri,3,,20.7,0.0,0.0,16.0,
2020-02-22,2,22,2020,8,7,Sat,4,,28.7,0.0,0.58,18.2,
2020-02-23,2,23,2020,9,1,Sun,4,,36.4,0.0,0.0,19.5,
2020-02-24,2,24,2020,9,2,Mon,4,,40.4,0.0,2.99,13.8,
2020-02-25,2,25,2020,9,3,Tue,4,,37.2,0.07,0.0,10.3,
2020-02-26,2,26,2020,9,4,Wed,4,,35.8,0.53,2.34,10.1,
2020-02-27,2,27,2020,9,5,Thu,4,,20.5,0.32,2.11,25.1,
2020-02-28,2,28,2020,9,6,Fri,4,,17.9,0.02,3.31,21.9,
2020-02-29,2,29,2020,9,7,Sat,5,,18.0,0.0,1.72,20.6,
2020-03-01,3,1,2020,10,1,Sun,1,,39.4,0.0,0.0,10.2,
2020-03-02,3,2,2020,10,2,Mon,1,,55.2,0.0,0.0,16.5,
2020-03-03,3,3,2020,10,3,Tue,1,,60.2,0.0,0.0,13.5,
2020-03-04,3,4,2020,10,4,Wed,1,,56.2,0.0,0.0,9.9,
2020-03-05,3,5,2020,10,5,Thu,1,,49.9,0.0,0.0,8.1,
2020-03-06,3,6,2020,10,6,Fri,1,,47.2,0.33,0.0,12.8,
2020-03-07,3,7,2020,10,7,Sat,1,,46.2,0.0,0.0,15.3,Spring Break- College
2020-03-08,3,8,2020,11,1,Sun,2,,46.6,0.0,0.0,4.8,Spring Break- College
2020-03-09,3,9,2020,11,2,Mon,2,,58.8,0.0,0.0,10.3,Spring Break- College
2020-03-10,3,10,2020,11,3,Tue,2,,64.6,0.0,0.0,17.2,Spring Break- College
2020-03-11,3,11,2020,11,4,Wed,2,,59.6,0.0,0.0,9.0,Spring Break- College
2020-03-12,3,12,2020,11,5,Thu,2,,55.7,0.0,0.0,4.0,Spring Break- College
2020-03-13,3,13,2020,11,6,Fri,2,,68.3,0.18,0.0,18.8,Spring Break- College
2020-03-14,3,14,2020,11,7,Sat,2,,56.5,0.0,0.0,7.8,Spring Break- College
2020-03-15,3,15,2020,12,1,Sun,3,,50.6,0.0,0.0,7.2,Spring Break- College
2020-03-16,3,16,2020,12,2,Mon,3,,49.6,0.0,0.0,10.6,
2020-03-17,3,17,2020,12,3,Tue,3,,55.6,0.0,0.0,5.5,
2020-03-18,3,18,2020,12,4,Wed,3,,55.3,0.0,0.0,10.3,
2020-03-19,3,19,2020,12,5,Thu,3,,66.0,0.21,0.0,12.2,
2020-03-20,3,20,2020,12,6,Fri,3,,77.5,0.02,0.0,20.4,
2020-03-21,3,21,2020,12,7,Sat,3,,58.0,0.09,0.0,11.2,
2020-03-22,3,22,2020,13,1,Sun,4,,50.9,0.0,0.0,10.6,
2020-03-23,3,23,2020,13,2,Mon,4,,47.9,0.63,0.0,11.5,
2020-03-24,3,24,2020,13,3,Tue,4,,51.4,0.0,0.0,9.1,
2020-03-25,3,25,2020,13,4,Wed,4,,49.6,0.85,0.0,9.2,
2020-03-26,3,26,2020,13,5,Thu,4,,49.3,0.01,0.0,7.1,
2020-03-27,3,27,2020,13,6,Fri,4,,62.1,0.0,0.0,9.2,
2020-03-28,3,28,2020,13,7,Sat,4,,64.8,0.01,0.0,9.3,
2020-03-29,3,29,2020,14,1,Sun,5,,68.9,0.0,0.0,8.8,
2020-03-30,3,30,2020,14,2,Mon,5,,66.4,0.0,0.0,16.6,
2020-03-31,3,31,2020,14,3,Tue,5,,52.0,0.39,0.0,6.9,
2020-04-01,4,1,2020,14,4,Wed,1,,47.6,0.22,0.0,15.6,
2020-04-02,4,2,2020,14,5,Thu,1,,54.7,0.0,0.0,21.9,
2020-04-03,4,3,2020,14,6,Fri,1,,58.0,0.0,0.0,22.8,
2020-04-04,4,4,2020,14,7,Sat,1,,53.3,0.0,0.0,6.8,
2020-04-05,4,5,2020,15,1,Sun,1,,56.4,0.0,0.0,10.0,
2020-04-06,4,6,2020,15,2,Mon,1,,61.6,0.12,0.0,8.0,Spring Break- Public
2020-04-07,4,7,2020,15,3,Tue,1,,63.4,0.08,0.0,12.2,Spring Break- Public
2020-04-08,4,8,2020,15,4,Wed,2,,68.7,0.0,0.0,16.8,Spring Break- Public
2020-04-09,4,9,2020,15,5,Thu,2,,67.5,0.01,0.0,24.2,Spring Break- Public
2020-04-10,4,10,2020,15,6,Fri,2,,52.5,0.0,0.0,24.0,Spring Break- Public
2020-04-11,4,11,2020,15,7,Sat,2,,51.3,0.0,0.0,14.1,
2020-04-12,4,12,2020,16,1,Sun,2,Easter,65.1,0.0,0.0,17.2,
2020-04-13,4,13,2020,16,2,Mon,2,,71.9,0.35,0.0,24.7,
2020-04-14,4,14,2020,16,3,Tue,2,,58.3,0.0,0.0,12.3,
2020-04-15,4,15,2020,16,4,Wed,3,,47.2,0.05,0.0,15.9,
2020-04-16,4,16,2020,16,5,Thu,3,,51.8,0.0,0.0,15.2,
2020-04-17,4,17,2020,16,6,Fri,3,,56.0,0.0,0.0,14.6,
2020-04-18,4,18,2020,16,7,Sat,3,,59.3,0.39,0.0,14.9,
2020-04-19,4,19,2020,17,1,Sun,3,,54.4,0.0,0.0,9.2,
2020-04-20,4,20,2020,17,2,Mon,3,,56.2,0.4,0.0,6.3,
2020-04-21,4,21,2020,17,3,Tue,3,,60.7,0.03,0.0,15.1,
2020-04-22,4,22,2020,17,4,Wed,4,,54.5,0.01,0.0,15.4,
2020-04-23,4,23,2020,17,5,Thu,4,,58.0,0.0,0.0,10.0,
2020-04-24,4,24,2020,17,6,Fri,4,,65.9,0.2,0.0,16.4,
2020-04-25,4,25,2020,17,7,Sat,4,,55.6,0.11,0.0,9.3,
2020-04-26,4,26,2020,18,1,Sun,4,,61.0,0.63,0.0,13.2,
2020-04-27,4,27,2020,18,2,Mon,4,,54.4,0.02,0.0,17.1,
2020-04-28,4,28,2020,18,3,Tue,4,,55.2,0.0,0.0,10.2,
2020-04-29,4,29,2020,18,4,Wed,5,,69.8,0.0,0.0,17.3,
2020-04-30,4,30,2020,18,5,Thu,5,,65.0,1.43,0.0,22.8,
2020-05-01,5,1,2020,18,6,Fri,1,,61.1,0.08,0.0,13.2,
2020-05-02,5,2,2020,18,7,Sat,1,,61.3,0.0,0.0,9.0,
2020-05-03,5,3,2020,19,1,Sun,1,,73.7,0.0,0.0,9.9,
2020-05-04,5,4,2020,19,2,Mon,1,,73.3,0.0,0.0,19.3,
2020-05-05,5,5,2020,19,3,Tue,1,,57.1,0.03,0.0,3.9,
2020-05-06,5,6,2020,19,4,Wed,1,,56.9,0.21,0.0,11.7,
2020-05-07,5,7,2020,19,5,Thu,1,,56.8,0.0,0.0,16.4,
2020-05-08,5,8,2020,19,6,Fri,2,,60.4,0.03,0.0,20.0,
2020-05-09,5,9,2020,19,7,Sat,2,,49.2,0.04,0.0,16.7,
2020-05-10,5,10,2020,20,1,Sun,2,,53.8,0.0,0.0,11.0,
2020-05-11,5,11,2020,20,2,Mon,2,,61.2,0.0,0.0,15.1,
2020-05-12,5,12,2020,20,3,Tue,2,,53.8,0.0,0.0,13.9,
2020-05-13,5,13,2020,20,4,Wed,2,,59.1,0.0,0.0,8.8,
2020-05-14,5,14,2020,20,5,Thu,2,,65.5,0.0,0.0,10.2,
2020-05-15,5,15,2020,20,6,Fri,3,,74.6,0.0,0.0,12.7,Graduation- WM
2020-05-16,5,16,2020,20,7,Sat,3,,74.6,0.0,0.0,8.4,Graduation- WM
2020-05-17,5,17,2020,21,1,Sun,3,,69.9,0.0,0.0,6.3,Graduation- WM
2020-05-18,5,18,2020,21,2,Mon,3,,63.5,0.17,0.0,7.5,
2020-05-19,5,19,2020,21,3,Tue,3,,59.9,0.04,0.0,9.6,
2020-05-20,5,20,2020,21,4,Wed,3,,56.9,0.08,0.0,6.2,
2020-05-21,5,21,2020,21,5,Thu,3,,62.7,0.08,0.0,11.2,
2020-05-22,5,22,2020,21,6,Fri,4,,73.6,0.14,0.0,12.1,
2020-05-23,5,23,2020,21,7,Sat,4,,73.9,0.0,0.0,9.3,
2020-05-24,5,24,2020,22,1,Sun,4,,65.0,0.0,0.0,5.8,
2020-05-25,5,25,2020,22,2,Mon,4,Memorial Day,66.0,0.0,0.0,4.4,
2020-05-26,5,26,2020,22,3,Tue,4,,68.0,0.0,0.0,3.8,
2020-05-27,5,27,2020,22,4,Wed,4,,71.7,0.02,0.0,10.5,
2020-05-28,5,28,2020,22,5,Thu,4,,74.9,0.3,0.0,13.9,
2020-05-29,5,29,2020,22,6,Fri,5,,76.6,0.08,0.0,12.5,
2020-05-30,5,30,2020,22,7,Sat,5,,74.3,0.03,0.0,6.8,
2020-05-31,5,31,2020,23,1,Sun,5,,69.0,0.02,0.0,9.5,
2020-06-01,6,1,2020,23,2,Mon,1,,65.7,0.0,0.0,8.1,
2020-06-02,6,2,2020,23,3,Tue,1,,70.4,0.01,0.0,7.9,
2020-06-03,6,3,2020,23,4,Wed,1,,82.1,0.0,0.0,13.2,
2020-06-04,6,4,2020,23,5,Thu,1,,84.8,0.0,0.0,10.1,
2020-06-05,6,5,2020,23,6,Fri,1,,79.1,0.0,0.0,12.4,
2020-06-06,6,6,2020,23,7,Sat,1,,80.1,0.03,0.0,9.1,
2020-06-07,6,7,2020,24,1,Sun,1,,74.9,0.03,0.0,10.0,
2020-06-08,6,8,2020,24,2,Mon,2,,73.8,0.0,0.0,7.8,
2020-06-09,6,9,2020,24,3,Tue,2,,78.8,0.0,0.0,9.1,
2020-06-10,6,10,2020,24,4,Wed,2,,81.8,0.01,0.0,18.0,
2020-06-11,6,11,2020,24,5,Thu,2,,78.8,0.0,0.0,13.0,
2020-06-12,6,12,2020,24,6,Fri,2,,76.4,0.06,0.0,6.0,
2020-06-13,6,13,2020,24,7,Sat,2,,73.2,0.0,0.0,6.1,
2020-06-14,6,14,2020,25,1,Sun,2,,69.4,0.0,0.0,12.6,
2020-06-15,6,15,2020,25,2,Mon,3,,64.5,0.04,0.0,4.1,
2020-06-16,6,16,2020,25,3,Tue,3,,63.0,1.36,0.0,14.4,
2020-06-17,6,17,2020,25,4,Wed,3,,69.4,0.05,0.0,14.3,
2020-06-18,6,18,2020,25,5,Thu,3,,73.0,0.0,0.0,8.6,
2020-06-19,6,19,2020,25,6,Fri,3,,75.7,0.02,0.0,12.5,
2020-06-20,6,20,2020,25,7,Sat,3,,73.2,0.33,0.0,7.1,
2020-06-21,6,21,2020,26,1,Sun,3,,75.2,0.12,0.0,6.5,
2020-06-22,6,22,2020,26,2,Mon,4,,76.5,0.43,0.0,14.4,
2020-06-23,6,23,2020,26,3,Tue,4,,80.2,0.0,0.0,11.7,
2020-06-24,6,24,2020,26,4,Wed,4,,79.9,0.0,0.0,8.8,
2020-06-25,6,25,2020,26,5,Thu,4,,75.6,0.06,0.0,11.8,
2020-06-26,6,26,2020,26,6,Fri,4,,77.4,0.04,5.66,14.2,
2020-06-27,6,27,2020,26,7,Sat,4,,81.7,0.0,3.4,12.0,
2020-06-28,6,28,2020,27,1,Sun,4,,81.3,0.0,0.0,7.0,
2020-06-29,6,29,2020,27,2,Mon,5,,81.3,0.0,0.0,8.8,
2020-06-30,6,30,2020,27,3,Tue,5,,79.8,0.0,0.0,8.8,
2020-07-01,7,1,2020,27,4,Wed,1,,77.3,0.36,0.0,12.7,
2020-07-02,7,2,2020,27,5,Thu,1,,78.0,0.0,0.0,6.3,
2020-07-03,7,3,2020,27,6,Fri,1,Independence Day,82.4,0.0,0.0,8.9,
2020-07-04,7,4,2020,27,7,Sat,1,,81.1,0.02,0.0,9.2,
2020-07-05,7,5,2020,28,1,Sun,1,,78.5,0.0,0.0,7.3,
2020-07-06,7,6,2020,28,2,Mon,1,,83.1,0.0,0.0,8.8,
2020-07-07,7,7,2020,28,3,Tue,1,,82.6,0.06,0.0,11.5,
2020-07-08,7,8,2020,28,4,Wed,2,,80.3,0.0,0.0,11.9,
2020-07-09,7,9,2020,28,5,Thu,2,,80.6,0.13,0.0,13.4,
2020-07-10,7,10,2020,28,6,Fri,2,,83.2,0.0,0.0,10.4,
2020-07-11,7,11,2020,28,7,Sat,2,,83.9,0.0,0.0,13.0,
2020-07-12,7,12,2020,29,1,Sun,2,,83.4,0.0,0.0,7.5,
2020-07-13,7,13,2020,29,2,Mon,2,,81.3,0.36,0.0,6.4,
2020-07-14,7,14,2020,29,3,Tue,2,,80.7,0.0,0.0,7.9,
2020-07-15,7,15,2020,29,4,Wed,3,,81.7,0.0,0.0,7.0,
2020-07-16,7,16,2020,29,5,Thu,3,,81.4,0.0,0.0,11.3,
2020-07-17,7,17,2020,29,6,Fri,3,,83.7,0.03,0.0,12.9,
2020-07-18,7,18,2020,29,7,Sat,3,,85.6,0.0,0.0,1.0,
2020-07-19,7,19,2020,30,1,Sun,3,,87.9,0.01,0.0,9.6,
2020-07-20,7,20,2020,30,2,Mon,3,,90.2,0.0,0.0,3.8,
2020-07-21,7,21,2020,30,3,Tue,3,,86.5,0.35,0.0,27.2,
2020-07-22,7,22,2020,30,4,Wed,4,,83.9,1.05,0.0,12.8,
2020-07-23,7,23,2020,30,5,Thu,4,,82.0,0.33,0.0,8.9,
2020-07-24,7,24,2020,30,6,Fri,4,,82.1,0.0,0.0,8.1,
2020-07-25,7,25,2020,30,7,Sat,4,,81.1,0.12,0.0,7.0,
2020-07-26,7,26,2020,31,1,Sun,4,,86.1,0.0,0.0,7.7,
2020-07-27,7,27,2020,31,2,Mon,4,,87.4,0.0,0.0,3.7,
2020-07-28,7,28,2020,31,3,Tue,4,,87.4,0.2,0.0,9.9,
2020-07-29,7,29,2020,31,4,Wed,5,,83.0,0.01,0.0,8.7,
2020-07-30,7,30,2020,31,5,Thu,5,,85.6,0.0,0.0,7.0,
2020-07-31,7,31,2020,31,6,Fri,5,,82.7,0.59,0.0,9.8,
2020-08-01,8,1,2020,31,7,Sat,1,,81.5,0.16,0.0,8.8,
2020-08-02,8,2,2020,32,1,Sun,1,,84.8,0.0,0.0,9.3,
2020-08-03,8,3,2020,32,2,Mon,1,,80.1,1.45,0.0,7.5,
2020-08-04,8,4,2020,32,3,Tue,1,,80.7,1.7,0.0,29.6,
2020-08-05,8,5,2020,32,4,Wed,1,,80.8,0.4,0.0,6.1,
2020-08-06,8,6,2020,32,5,Thu,1,,79.1,0.12,0.0,10.2,
2020-08-07,8,7,2020,32,6,Fri,1,,78.7,0.24,0.0,9.8,
2020-08-08,8,8,2020,32,7,Sat,2,,80.2,0.01,0.0,4.7,
2020-08-09,8,9,2020,33,1,Sun,2,,80.9,0.0,0.0,6.9,
2020-08-10,8,10,2020,33,2,Mon,2,,83.2,0.0,0.0,5.8,
2020-08-11,8,11,2020,33,3,Tue,2,,82.6,0.0,0.0,14.8,
2020-08-12,8,12,2020,33,4,Wed,2,,81.6,0.38,0.0,7.8,
2020-08-13,8,13,2020,33,5,Thu,2,,78.2,0.28,0.0,5.1,
2020-08-14,8,14,2020,33,6,Fri,2,,77.3,1.06,0.0,5.8,
2020-08-15,8,15,2020,33,7,Sat,3,,74.6,2.6,0.0,10.2,
2020-08-16,8,16,2020,34,1,Sun,3,,73.0,0.24,0.0,9.6,
2020-08-17,8,17,2020,34,2,Mon,3,,75.4,0.0,0.0,3.2,
2020-08-18,8,18,2020,34,3,Tue,3,,77.6,0.0,0.0,0.7,
2020-08-19,8,19,2020,34,4,Wed,3,,77.3,0.19,0.0,1.1,
2020-08-20,8,20,2020,34,5,Thu,3,,75.9,0.0,0.0,6.0,
2020-08-21,8,21,2020,34,6,Fri,3,,76.9,0.0,0.0,1.2,
2020-08-22,8,22,2020,34,7,Sat,4,,77.9,0.25,0.0,5.0,
2020-08-23,8,23,2020,35,1,Sun,4,,81.7,0.0,0.0,7.4,
2020-08-24,8,24,2020,35,2,Mon,4,,81.2,0.0,0.0,8.3,
2020-08-25,8,25,2020,35,3,Tue,4,,83.6,0.0,0.0,10.3,
2020-08-26,8,26,2020,35,4,Wed,4,,80.5,0.0,0.0,7.9,
2020-08-27,8,27,2020,35,5,Thu,4,,83.4,0.47,0.0,13.8,
2020-08-28,8,28,2020,35,6,Fri,4,,82.9,0.0,0.0,7.4,
2020-08-29,8,29,2020,35,7,Sat,5,,83.2,0.01,0.0,15.8,
2020-08-30,8,30,2020,36,1,Sun,5,,78.4,0.0,0.0,7.1,
2020-08-31,8,31,2020,36,2,Mon,5,,75.7,0.0,0.0,9.3,
2020-09-01,9,1,2020,36,3,Tue,1,,78.2,0.01,0.0,7.0,
2020-09-02,9,2,2020,36,4,Wed,1,,82.7,0.0,0.0,5.2,
2020-09-03,9,3,2020,36,5,Thu,1,,84.8,0.0,0.0,6.2,
2020-09-04,9,4,2020,36,6,Fri,1,,84.6,0.0,0.0,9.0,
2020-09-05,9,5,2020,36,7,Sat,1,,75.7,0.0,0.0,6.3,
2020-09-06,9,6,2020,37,1,Sun,1,,71.0,0.0,0.0,3.9,
2020-09-07,9,7,2020,37,2,Mon,1,Labor Day,72.3,0.0,0.0,1.0,
2020-09-08,9,8,2020,37,3,Tue,2,,76.4,0.0,0.0,9.4,
2020-09-09,9,9,2020,37,4,Wed,2,,76.9,4.58,0.0,1.2,
2020-09-10,9,10,2020,37,5,Thu,2,,78.8,0.18,0.0,9.9,
2020-09-11,9,11,2020,37,6,Fri,2,,78.2,0.49,0.0,1.2,
2020-09-12,9,12,2020,37,7,Sat,2,,73.4,0.01,0.0,8.4,
2020-09-13,9,13,2020,38,1,Sun,2,,74.1,0.0,0.0,0.8,
2020-09-14,9,14,2020,38,2,Mon,2,,73.8,0.0,0.0,6.1,
2020-09-15,9,15,2020,38,3,Tue,3,,65.4,0.0,0.0,1.2,
2020-09-16,9,16,2020,38,4,Wed,3,,67.1,0.0,0.0,1.0,
2020-09-17,9,17,2020,38,5,Thu,3,,70.5,1.47,0.0,1.2,
2020-09-18,9,18,2020,38,6,Fri,3,,69.8,1.6,0.0,8.1,
2020-09-19,9,19,2020,38,7,Sat,3,,60.7,0.0,0.0,9.6,
2020-09-20,9,20,2020,39,1,Sun,3,,60.9,0.0,0.0,5.5,
2020-09-21,9,21,2020,39,2,Mon,3,,59.4,0.0,0.0,8.3,
